path,label
0/0_503.wav,zero
0/0_742.wav,zero
0/0_328.wav,zero
2/2_296.wav,four
2/2_467.wav,four
0/0_890.wav,zero
0/0_605.wav,zero
0/0_568.wav,zero
0/0_878.wav,zero
2/2_6.wav,four
2/2_17.wav,four
2/2_152.wav,four
0/0_475.wav,zero
2/2_581.wav,four
2/2_165.wav,four
0/0_224.wav,zero
2/2_314.wav,four
2/2_289.wav,four
2/2_161.wav,four
2/2_245.wav,four
0/0_39.wav,zero
2/2_638.wav,four
0/0_870.wav,zero
2/2_328.wav,four
0/0_310.wav,zero
0/0_318.wav,zero
2/2_518.wav,four
2/2_566.wav,four
0/0_130.wav,zero
0/0_394.wav,zero
2/2_855.wav,four
2/2_347.wav,four
0/0_338.wav,zero
0/0_478.wav,zero
0/0_62.wav,zero
2/2_298.wav,four
2/2_168.wav,four
0/0_835.wav,zero
0/0_635.wav,zero
2/2_189.wav,four
2/2_722.wav,four
0/0_388.wav,zero
2/2_655.wav,four
2/2_424.wav,four
0/0_437.wav,zero
2/2_849.wav,four
2/2_374.wav,four
0/0_180.wav,zero
0/0_309.wav,zero
2/2_75.wav,four
2/2_126.wav,four
0/0_898.wav,zero
0/0_724.wav,zero
0/0_294.wav,zero
2/2_495.wav,four
2/2_600.wav,four
2/2_736.wav,four
2/2_536.wav,four
0/0_496.wav,zero
0/0_346.wav,zero
0/0_535.wav,zero
0/0_550.wav,zero
0/0_460.wav,zero
0/0_556.wav,zero
2/2_139.wav,four
2/2_250.wav,four
0/0_305.wav,zero
0/0_417.wav,zero
0/0_842.wav,zero
2/2_579.wav,four
2/2_625.wav,four
2/2_376.wav,four
2/2_39.wav,four
0/0_734.wav,zero
2/2_826.wav,four
2/2_919.wav,four
0/0_872.wav,zero
2/2_266.wav,four
2/2_604.wav,four
0/0_244.wav,zero
2/2_36.wav,four
2/2_915.wav,four
2/2_507.wav,four
2/2_757.wav,four
0/0_374.wav,zero
0/0_686.wav,zero
0/0_717.wav,zero
0/0_322.wav,zero
0/0_587.wav,zero
2/2_21.wav,four
2/2_414.wav,four
0/0_650.wav,zero
0/0_332.wav,zero
2/2_902.wav,four
0/0_85.wav,zero
0/0_207.wav,zero
2/2_48.wav,four
2/2_274.wav,four
2/2_482.wav,four
2/2_922.wav,four
0/0_674.wav,zero
0/0_238.wav,zero
2/2_339.wav,four
0/0_524.wav,zero
2/2_16.wav,four
0/0_889.wav,zero
2/2_852.wav,four
0/0_511.wav,zero
2/2_624.wav,four
0/0_89.wav,zero
0/0_655.wav,zero
2/2_657.wav,four
2/2_802.wav,four
2/2_407.wav,four
2/2_651.wav,four
2/2_91.wav,four
2/2_391.wav,four
0/0_519.wav,zero
0/0_561.wav,zero
0/0_628.wav,zero
2/2_685.wav,four
2/2_478.wav,four
0/0_414.wav,zero
0/0_166.wav,zero
0/0_497.wav,zero
0/0_131.wav,zero
2/2_334.wav,four
2/2_887.wav,four
2/2_315.wav,four
0/0_359.wav,zero
2/2_648.wav,four
0/0_433.wav,zero
0/0_137.wav,zero
2/2_517.wav,four
0/0_303.wav,zero
2/2_914.wav,four
2/2_767.wav,four
2/2_61.wav,four
2/2_163.wav,four
0/0_3.wav,zero
2/2_332.wav,four
2/2_145.wav,four
0/0_390.wav,zero
0/0_277.wav,zero
2/2_612.wav,four
2/2_399.wav,four
0/0_37.wav,zero
0/0_875.wav,zero
2/2_955.wav,four
0/0_228.wav,zero
2/2_850.wav,four
0/0_418.wav,zero
2/2_504.wav,four
2/2_537.wav,four
2/2_43.wav,four
2/2_930.wav,four
2/2_871.wav,four
0/0_888.wav,zero
2/2_898.wav,four
0/0_801.wav,zero
2/2_272.wav,four
0/0_886.wav,zero
0/0_573.wav,zero
2/2_59.wav,four
0/0_231.wav,zero
0/0_845.wav,zero
2/2_226.wav,four
0/0_108.wav,zero
0/0_368.wav,zero
0/0_799.wav,zero
2/2_404.wav,four
2/2_599.wav,four
2/2_494.wav,four
2/2_555.wav,four
2/2_633.wav,four
2/2_343.wav,four
2/2_265.wav,four
0/0_844.wav,zero
2/2_319.wav,four
2/2_739.wav,four
0/0_153.wav,zero
2/2_748.wav,four
2/2_474.wav,four
2/2_821.wav,four
0/0_257.wav,zero
2/2_639.wav,four
0/0_101.wav,zero
2/2_679.wav,four
0/0_479.wav,zero
0/0_726.wav,zero
2/2_324.wav,four
0/0_269.wav,zero
0/0_327.wav,zero
0/0_577.wav,zero
2/2_515.wav,four
2/2_442.wav,four
0/0_653.wav,zero
0/0_212.wav,zero
0/0_593.wav,zero
2/2_860.wav,four
0/0_459.wav,zero
2/2_65.wav,four
0/0_121.wav,zero
2/2_838.wav,four
2/2_769.wav,four
0/0_415.wav,zero
0/0_17.wav,zero
2/2_263.wav,four
2/2_252.wav,four
2/2_362.wav,four
2/2_530.wav,four
2/2_562.wav,four
2/2_37.wav,four
0/0_803.wav,zero
0/0_776.wav,zero
0/0_621.wav,zero
0/0_262.wav,zero
0/0_849.wav,zero
0/0_331.wav,zero
0/0_766.wav,zero
0/0_144.wav,zero
2/2_433.wav,four
2/2_90.wav,four
2/2_841.wav,four
0/0_439.wav,zero
2/2_925.wav,four
2/2_646.wav,four
2/2_257.wav,four
0/0_570.wav,zero
2/2_762.wav,four
2/2_629.wav,four
2/2_711.wav,four
2/2_40.wav,four
2/2_827.wav,four
0/0_660.wav,zero
0/0_838.wav,zero
0/0_693.wav,zero
2/2_929.wav,four
0/0_796.wav,zero
2/2_576.wav,four
2/2_278.wav,four
2/2_112.wav,four
2/2_338.wav,four
2/2_636.wav,four
0/0_1.wav,zero
0/0_769.wav,zero
0/0_401.wav,zero
0/0_601.wav,zero
0/0_699.wav,zero
0/0_792.wav,zero
2/2_819.wav,four
0/0_462.wav,zero
2/2_533.wav,four
2/2_279.wav,four
2/2_937.wav,four
0/0_617.wav,zero
0/0_765.wav,zero
0/0_184.wav,zero
2/2_733.wav,four
0/0_623.wav,zero
0/0_321.wav,zero
2/2_770.wav,four
0/0_289.wav,zero
0/0_645.wav,zero
0/0_644.wav,zero
0/0_486.wav,zero
2/2_379.wav,four
2/2_15.wav,four
2/2_835.wav,four
0/0_534.wav,zero
0/0_316.wav,zero
2/2_673.wav,four
0/0_861.wav,zero
2/2_138.wav,four
2/2_19.wav,four
2/2_346.wav,four
0/0_403.wav,zero
2/2_417.wav,four
2/2_190.wav,four
0/0_156.wav,zero
0/0_854.wav,zero
2/2_196.wav,four
0/0_396.wav,zero
0/0_891.wav,zero
2/2_825.wav,four
0/0_136.wav,zero
2/2_803.wav,four
2/2_903.wav,four
2/2_8.wav,four
2/2_483.wav,four
0/0_333.wav,zero
0/0_675.wav,zero
2/2_214.wav,four
2/2_584.wav,four
0/0_616.wav,zero
2/2_545.wav,four
0/0_629.wav,zero
0/0_253.wav,zero
0/0_424.wav,zero
0/0_210.wav,zero
2/2_532.wav,four
0/0_839.wav,zero
0/0_677.wav,zero
0/0_521.wav,zero
0/0_133.wav,zero
0/0_548.wav,zero
2/2_709.wav,four
0/0_103.wav,zero
0/0_9.wav,zero
2/2_686.wav,four
0/0_522.wav,zero
0/0_520.wav,zero
0/0_214.wav,zero
2/2_78.wav,four
0/0_110.wav,zero
0/0_783.wav,zero
2/2_464.wav,four
2/2_740.wav,four
0/0_194.wav,zero
2/2_378.wav,four
2/2_302.wav,four
0/0_661.wav,zero
0/0_229.wav,zero
0/0_517.wav,zero
2/2_754.wav,four
0/0_553.wav,zero
2/2_232.wav,four
2/2_623.wav,four
2/2_665.wav,four
0/0_349.wav,zero
0/0_81.wav,zero
0/0_28.wav,zero
2/2_652.wav,four
0/0_204.wav,zero
0/0_36.wav,zero
0/0_793.wav,zero
2/2_854.wav,four
2/2_357.wav,four
0/0_581.wav,zero
2/2_857.wav,four
0/0_455.wav,zero
0/0_725.wav,zero
0/0_753.wav,zero
2/2_939.wav,four
0/0_83.wav,zero
2/2_918.wav,four
0/0_730.wav,zero
0/0_584.wav,zero
2/2_943.wav,four
2/2_706.wav,four
2/2_944.wav,four
2/2_730.wav,four
0/0_422.wav,zero
0/0_485.wav,zero
2/2_543.wav,four
0/0_438.wav,zero
2/2_349.wav,four
0/0_78.wav,zero
2/2_421.wav,four
0/0_165.wav,zero
2/2_311.wav,four
2/2_596.wav,four
0/0_798.wav,zero
0/0_453.wav,zero
2/2_287.wav,four
0/0_392.wav,zero
0/0_544.wav,zero
2/2_151.wav,four
0/0_566.wav,zero
0/0_56.wav,zero
2/2_426.wav,four
0/0_100.wav,zero
0/0_790.wav,zero
0/0_175.wav,zero
0/0_580.wav,zero
0/0_694.wav,zero
2/2_923.wav,four
2/2_873.wav,four
0/0_494.wav,zero
2/2_205.wav,four
0/0_284.wav,zero
0/0_213.wav,zero
2/2_57.wav,four
2/2_561.wav,four
2/2_172.wav,four
0/0_123.wav,zero
0/0_763.wav,zero
2/2_441.wav,four
0/0_755.wav,zero
2/2_175.wav,four
0/0_643.wav,zero
2/2_396.wav,four
0/0_109.wav,zero
0/0_348.wav,zero
2/2_710.wav,four
0/0_357.wav,zero
0/0_641.wav,zero
2/2_505.wav,four
2/2_540.wav,four
0/0_474.wav,zero
2/2_358.wav,four
0/0_426.wav,zero
0/0_896.wav,zero
0/0_377.wav,zero
2/2_702.wav,four
2/2_723.wav,four
0/0_826.wav,zero
0/0_488.wav,zero
2/2_828.wav,four
0/0_378.wav,zero
0/0_620.wav,zero
2/2_394.wav,four
0/0_276.wav,zero
0/0_16.wav,zero
0/0_13.wav,zero
2/2_953.wav,four
2/2_795.wav,four
2/2_259.wav,four
0/0_71.wav,zero
2/2_658.wav,four
2/2_177.wav,four
0/0_410.wav,zero
0/0_822.wav,zero
2/2_510.wav,four
2/2_148.wav,four
0/0_719.wav,zero
2/2_299.wav,four
2/2_200.wav,four
0/0_406.wav,zero
0/0_264.wav,zero
0/0_425.wav,zero
2/2_256.wav,four
0/0_239.wav,zero
2/2_63.wav,four
0/0_543.wav,zero
2/2_115.wav,four
2/2_480.wav,four
0/0_685.wav,zero
2/2_356.wav,four
0/0_565.wav,zero
2/2_485.wav,four
0/0_72.wav,zero
0/0_572.wav,zero
2/2_127.wav,four
0/0_251.wav,zero
0/0_76.wav,zero
2/2_292.wav,four
0/0_389.wav,zero
2/2_393.wav,four
2/2_603.wav,four
0/0_756.wav,zero
0/0_336.wav,zero
0/0_232.wav,zero
2/2_406.wav,four
2/2_666.wav,four
2/2_231.wav,four
2/2_423.wav,four
2/2_174.wav,four
2/2_142.wav,four
2/2_520.wav,four
2/2_239.wav,four
0/0_241.wav,zero
0/0_405.wav,zero
0/0_633.wav,zero
0/0_791.wav,zero
2/2_55.wav,four
2/2_260.wav,four
2/2_949.wav,four
2/2_908.wav,four
0/0_248.wav,zero
2/2_794.wav,four
0/0_93.wav,zero
2/2_575.wav,four
2/2_410.wav,four
0/0_393.wav,zero
0/0_873.wav,zero
2/2_886.wav,four
0/0_668.wav,zero
0/0_355.wav,zero
2/2_640.wav,four
0/0_350.wav,zero
2/2_318.wav,four
0/0_86.wav,zero
0/0_113.wav,zero
0/0_47.wav,zero
2/2_380.wav,four
2/2_491.wav,four
0/0_821.wav,zero
2/2_836.wav,four
2/2_377.wav,four
2/2_487.wav,four
2/2_694.wav,four
2/2_432.wav,four
2/2_609.wav,four
2/2_87.wav,four
2/2_262.wav,four
0/0_423.wav,zero
2/2_659.wav,four
2/2_749.wav,four
0/0_235.wav,zero
0/0_51.wav,zero
0/0_774.wav,zero
2/2_366.wav,four
2/2_812.wav,four
2/2_514.wav,four
0/0_456.wav,zero
0/0_222.wav,zero
2/2_439.wav,four
0/0_159.wav,zero
2/2_194.wav,four
2/2_212.wav,four
0/0_594.wav,zero
0/0_430.wav,zero
2/2_419.wav,four
0/0_592.wav,zero
2/2_713.wav,four
2/2_743.wav,four
0/0_202.wav,zero
2/2_288.wav,four
2/2_829.wav,four
2/2_225.wav,four
0/0_879.wav,zero
0/0_352.wav,zero
0/0_87.wav,zero
0/0_557.wav,zero
0/0_152.wav,zero
2/2_806.wav,four
2/2_74.wav,four
0/0_80.wav,zero
2/2_783.wav,four
2/2_779.wav,four
2/2_108.wav,four
0/0_658.wav,zero
0/0_177.wav,zero
2/2_353.wav,four
2/2_361.wav,four
2/2_663.wav,four
0/0_240.wav,zero
2/2_780.wav,four
2/2_215.wav,four
0/0_450.wav,zero
2/2_390.wav,four
0/0_44.wav,zero
0/0_750.wav,zero
2/2_912.wav,four
0/0_795.wav,zero
0/0_365.wav,zero
2/2_790.wav,four
2/2_725.wav,four
0/0_118.wav,zero
0/0_480.wav,zero
2/2_241.wav,four
2/2_878.wav,four
2/2_670.wav,four
2/2_564.wav,four
0/0_428.wav,zero
2/2_637.wav,four
2/2_275.wav,four
0/0_614.wav,zero
2/2_788.wav,four
2/2_469.wav,four
2/2_186.wav,four
2/2_924.wav,four
2/2_910.wav,four
2/2_24.wav,four
2/2_477.wav,four
0/0_591.wav,zero
2/2_529.wav,four
0/0_867.wav,zero
2/2_700.wav,four
2/2_938.wav,four
0/0_536.wav,zero
0/0_343.wav,zero
2/2_501.wav,four
2/2_933.wav,four
2/2_26.wav,four
2/2_450.wav,four
2/2_62.wav,four
2/2_893.wav,four
0/0_669.wav,zero
0/0_840.wav,zero
0/0_615.wav,zero
0/0_841.wav,zero
2/2_916.wav,four
0/0_452.wav,zero
2/2_951.wav,four
2/2_698.wav,four
2/2_227.wav,four
0/0_599.wav,zero
0/0_429.wav,zero
2/2_479.wav,four
2/2_672.wav,four
0/0_409.wav,zero
0/0_112.wav,zero
2/2_653.wav,four
2/2_364.wav,four
0/0_290.wav,zero
0/0_825.wav,zero
2/2_179.wav,four
2/2_136.wav,four
0/0_743.wav,zero
0/0_850.wav,zero
2/2_217.wav,four
0/0_607.wav,zero
2/2_879.wav,four
0/0_178.wav,zero
0/0_812.wav,zero
0/0_704.wav,zero
2/2_247.wav,four
2/2_751.wav,four
2/2_360.wav,four
0/0_193.wav,zero
0/0_82.wav,zero
0/0_754.wav,zero
2/2_80.wav,four
2/2_412.wav,four
2/2_613.wav,four
0/0_492.wav,zero
0/0_811.wav,zero
0/0_464.wav,zero
0/0_571.wav,zero
0/0_687.wav,zero
0/0_458.wav,zero
2/2_511.wav,four
2/2_437.wav,four
2/2_4.wav,four
0/0_208.wav,zero
0/0_709.wav,zero
0/0_454.wav,zero
2/2_834.wav,four
0/0_169.wav,zero
2/2_891.wav,four
0/0_788.wav,zero
0/0_538.wav,zero
0/0_847.wav,zero
0/0_73.wav,zero
2/2_395.wav,four
0/0_296.wav,zero
2/2_386.wav,four
0/0_518.wav,zero
0/0_369.wav,zero
0/0_689.wav,zero
2/2_25.wav,four
2/2_11.wav,four
2/2_253.wav,four
2/2_684.wav,four
2/2_333.wav,four
0/0_252.wav,zero
0/0_411.wav,zero
2/2_704.wav,four
2/2_331.wav,four
2/2_86.wav,four
0/0_237.wav,zero
2/2_223.wav,four
0/0_772.wav,zero
2/2_594.wav,four
0/0_525.wav,zero
0/0_515.wav,zero
0/0_682.wav,zero
0/0_225.wav,zero
2/2_601.wav,four
2/2_224.wav,four
0/0_690.wav,zero
2/2_578.wav,four
2/2_300.wav,four
2/2_750.wav,four
2/2_807.wav,four
0/0_678.wav,zero
0/0_219.wav,zero
2/2_468.wav,four
2/2_392.wav,four
0/0_831.wav,zero
2/2_369.wav,four
0/0_291.wav,zero
0/0_344.wav,zero
0/0_132.wav,zero
0/0_79.wav,zero
2/2_742.wav,four
2/2_99.wav,four
2/2_273.wav,four
2/2_496.wav,four
2/2_615.wav,four
2/2_552.wav,four
2/2_644.wav,four
0/0_84.wav,zero
0/0_731.wav,zero
2/2_861.wav,four
2/2_101.wav,four
0/0_2.wav,zero
0/0_260.wav,zero
2/2_52.wav,four
2/2_389.wav,four
2/2_103.wav,four
2/2_3.wav,four
2/2_592.wav,four
2/2_304.wav,four
2/2_134.wav,four
2/2_588.wav,four
2/2_317.wav,four
0/0_185.wav,zero
2/2_221.wav,four
0/0_234.wav,zero
0/0_705.wav,zero
0/0_555.wav,zero
2/2_913.wav,four
2/2_846.wav,four
2/2_50.wav,four
2/2_858.wav,four
0/0_138.wav,zero
0/0_42.wav,zero
0/0_203.wav,zero
0/0_762.wav,zero
2/2_622.wav,four
0/0_712.wav,zero
0/0_881.wav,zero
2/2_695.wav,four
2/2_492.wav,four
0/0_787.wav,zero
2/2_438.wav,four
0/0_470.wav,zero
0/0_95.wav,zero
2/2_382.wav,four
2/2_498.wav,four
0/0_443.wav,zero
2/2_387.wav,four
2/2_352.wav,four
0/0_126.wav,zero
0/0_233.wav,zero
0/0_495.wav,zero
2/2_481.wav,four
2/2_598.wav,four
2/2_634.wav,four
0/0_876.wav,zero
2/2_430.wav,four
0/0_397.wav,zero
0/0_715.wav,zero
0/0_217.wav,zero
0/0_857.wav,zero
2/2_942.wav,four
2/2_303.wav,four
0/0_171.wav,zero
0/0_245.wav,zero
0/0_345.wav,zero
0/0_302.wav,zero
2/2_159.wav,four
2/2_453.wav,four
2/2_620.wav,four
2/2_120.wav,four
2/2_29.wav,four
0/0_710.wav,zero
2/2_229.wav,four
2/2_582.wav,four
2/2_83.wav,four
0/0_589.wav,zero
0/0_12.wav,zero
2/2_176.wav,four
0/0_744.wav,zero
2/2_344.wav,four
2/2_957.wav,four
0/0_529.wav,zero
0/0_227.wav,zero
0/0_119.wav,zero
0/0_746.wav,zero
2/2_667.wav,four
0/0_610.wav,zero
0/0_8.wav,zero
0/0_868.wav,zero
0/0_814.wav,zero
0/0_729.wav,zero
2/2_554.wav,four
2/2_345.wav,four
2/2_556.wav,four
0/0_335.wav,zero
2/2_425.wav,four
0/0_588.wav,zero
0/0_209.wav,zero
2/2_66.wav,four
2/2_100.wav,four
2/2_104.wav,four
0/0_256.wav,zero
2/2_38.wav,four
0/0_366.wav,zero
0/0_120.wav,zero
2/2_699.wav,four
2/2_427.wav,four
0/0_884.wav,zero
2/2_293.wav,four
0/0_149.wav,zero
0/0_116.wav,zero
2/2_123.wav,four
0/0_435.wav,zero
2/2_572.wav,four
0/0_77.wav,zero
0/0_139.wav,zero
2/2_674.wav,four
2/2_371.wav,four
2/2_746.wav,four
2/2_721.wav,four
0/0_55.wav,zero
0/0_371.wav,zero
2/2_661.wav,four
2/2_105.wav,four
2/2_33.wav,four
2/2_822.wav,four
2/2_121.wav,four
2/2_401.wav,four
2/2_614.wav,four
2/2_141.wav,four
0/0_473.wav,zero
2/2_195.wav,four
2/2_413.wav,four
2/2_149.wav,four
2/2_313.wav,four
2/2_291.wav,four
2/2_207.wav,four
0/0_285.wav,zero
0/0_19.wav,zero
2/2_813.wav,four
2/2_164.wav,four
2/2_93.wav,four
2/2_830.wav,four
0/0_680.wav,zero
2/2_169.wav,four
2/2_95.wav,four
0/0_445.wav,zero
2/2_14.wav,four
0/0_639.wav,zero
2/2_570.wav,four
2/2_308.wav,four
2/2_68.wav,four
0/0_499.wav,zero
2/2_58.wav,four
0/0_5.wav,zero
2/2_642.wav,four
0/0_476.wav,zero
0/0_375.wav,zero
2/2_153.wav,four
0/0_292.wav,zero
2/2_182.wav,four
2/2_7.wav,four
2/2_351.wav,four
0/0_419.wav,zero
2/2_422.wav,four
0/0_181.wav,zero
0/0_317.wav,zero
2/2_862.wav,four
0/0_385.wav,zero
2/2_199.wav,four
2/2_137.wav,four
2/2_211.wav,four
2/2_283.wav,four
2/2_146.wav,four
2/2_590.wav,four
2/2_160.wav,four
0/0_188.wav,zero
0/0_532.wav,zero
2/2_264.wav,four
2/2_222.wav,four
2/2_909.wav,four
2/2_816.wav,four
2/2_218.wav,four
2/2_171.wav,four
0/0_642.wav,zero
2/2_587.wav,four
0/0_574.wav,zero
0/0_117.wav,zero
2/2_248.wav,four
2/2_322.wav,four
2/2_500.wav,four
0/0_199.wav,zero
2/2_872.wav,four
0/0_250.wav,zero
2/2_187.wav,four
0/0_885.wav,zero
2/2_763.wav,four
0/0_286.wav,zero
2/2_191.wav,four
2/2_490.wav,four
2/2_166.wav,four
0/0_736.wav,zero
0/0_353.wav,zero
2/2_926.wav,four
0/0_672.wav,zero
0/0_638.wav,zero
0/0_596.wav,zero
2/2_786.wav,four
0/0_122.wav,zero
2/2_449.wav,four
2/2_310.wav,four
0/0_498.wav,zero
2/2_34.wav,four
0/0_448.wav,zero
2/2_204.wav,four
0/0_827.wav,zero
2/2_705.wav,four
2/2_323.wav,four
0/0_45.wav,zero
2/2_184.wav,four
2/2_129.wav,four
0/0_727.wav,zero
0/0_636.wav,zero
2/2_502.wav,four
2/2_744.wav,four
0/0_293.wav,zero
0/0_530.wav,zero
2/2_1.wav,four
0/0_383.wav,zero
0/0_223.wav,zero
2/2_173.wav,four
0/0_312.wav,zero
2/2_708.wav,four
0/0_449.wav,zero
0/0_174.wav,zero
2/2_793.wav,four
0/0_697.wav,zero
0/0_306.wav,zero
0/0_562.wav,zero
0/0_481.wav,zero
2/2_463.wav,four
0/0_684.wav,zero
0/0_32.wav,zero
2/2_193.wav,four
2/2_719.wav,four
0/0_325.wav,zero
2/2_843.wav,four
2/2_155.wav,four
2/2_867.wav,four
0/0_91.wav,zero
2/2_30.wav,four
2/2_23.wav,four
0/0_211.wav,zero
2/2_435.wav,four
0/0_420.wav,zero
0/0_764.wav,zero
0/0_487.wav,zero
0/0_702.wav,zero
0/0_547.wav,zero
2/2_107.wav,four
2/2_503.wav,four
2/2_737.wav,four
2/2_329.wav,four
2/2_894.wav,four
2/2_45.wav,four
2/2_917.wav,four
2/2_931.wav,four
0/0_666.wav,zero
0/0_559.wav,zero
2/2_513.wav,four
0/0_63.wav,zero
2/2_962.wav,four
2/2_550.wav,four
2/2_765.wav,four
0/0_782.wav,zero
2/2_881.wav,four
2/2_758.wav,four
2/2_585.wav,four
2/2_727.wav,four
0/0_818.wav,zero
0/0_98.wav,zero
0/0_263.wav,zero
0/0_160.wav,zero
2/2_434.wav,four
2/2_70.wav,four
0/0_514.wav,zero
2/2_420.wav,four
0/0_102.wav,zero
2/2_804.wav,four
2/2_761.wav,four
0/0_164.wav,zero
0/0_105.wav,zero
0/0_513.wav,zero
0/0_48.wav,zero
0/0_512.wav,zero
0/0_483.wav,zero
0/0_657.wav,zero
0/0_676.wav,zero
2/2_897.wav,four
2/2_170.wav,four
0/0_288.wav,zero
2/2_832.wav,four
0/0_887.wav,zero
2/2_703.wav,four
0/0_745.wav,zero
2/2_150.wav,four
2/2_219.wav,four
0/0_259.wav,zero
2/2_94.wav,four
0/0_649.wav,zero
2/2_840.wav,four
2/2_553.wav,four
0/0_721.wav,zero
2/2_411.wav,four
2/2_447.wav,four
0/0_154.wav,zero
2/2_904.wav,four
2/2_845.wav,four
0/0_817.wav,zero
2/2_527.wav,four
0/0_466.wav,zero
0/0_400.wav,zero
2/2_687.wav,four
2/2_254.wav,four
0/0_267.wav,zero
2/2_133.wav,four
2/2_741.wav,four
2/2_180.wav,four
0/0_853.wav,zero
2/2_888.wav,four
0/0_362.wav,zero
0/0_216.wav,zero
0/0_272.wav,zero
0/0_738.wav,zero
0/0_871.wav,zero
2/2_549.wav,four
2/2_403.wav,four
0/0_301.wav,zero
2/2_124.wav,four
0/0_340.wav,zero
0/0_759.wav,zero
2/2_950.wav,four
2/2_251.wav,four
0/0_407.wav,zero
0/0_31.wav,zero
